brnd_name,forecast_2024_total_spending
mektovi,63206490.51
mektovi,64688123.27
meloxicam,63237399.58
meloxicam,24936476.47
meloxicam,14792.15337
meloxicam,55990.2816
meloxicam,35679.95864
meloxicam,67460.26944
meloxicam,4188.11405
meloxicam,205.2422099
meloxicam,1748.067231
meloxicam,149090.6647
meloxicam,9616.516742
meloxicam,254.2695402
meloxicam,614.5020912
meloxicam,27289093.59
meloxicam,9048662.715
meloxicam,14028830.64
meloxicam,4773464.261
meloxicam,10827169.55
melphalan,3849.513038
melphalan,3857.152655
memantine hcl,202724213.4
memantine hcl,559842.9799
memantine hcl,23515264.01
memantine hcl,25982176.23
memantine hcl,144334.3407
memantine hcl,11197691.31
memantine hcl,109998.0588
memantine hcl,54110654.34
memantine hcl,7093979.489
memantine hcl,33638707.33
memantine hcl,7089295.099
memantine hcl,6570352.842
memantine hcl,149158.7542
memantine hcl,26252.8546
memantine hcl,1109374.486
memantine hcl,11288.42998
memantine hcl,2495944.189
memantine hcl,21897.22483
memantine hcl,9990107.322
memantine hcl,2363037.491
memantine hcl,18399050.56
memantine hcl,249145.4688
memantine hcl,1876.155527
memantine hcl er,103176877.7
memantine hcl er,31456450.69
memantine hcl er,24890410.23
memantine hcl er,37614.53856
memantine hcl er,2209962.325
memantine hcl er,10732142.25
memantine hcl er,1213081.737
memantine hcl er,12996602.76
memantine hcl er,21495504.62
memantine hcl er,44784.71753
menactra,288669.3735
menactra,283626.5828
menest,752086.224
menostar,659887.1907
menostar,659689.9448
menquadfi,1329540.017
menquadfi,1310613.151
mentax,10680.97408
mentax,10697.8035
menveo a-c-y-w-135-dip,837995.5794
menveo a-c-y-w-135-dip,836728.0044
meperidine hcl,1490377.439
meperidine hcl,88541.21622
meperidine hcl,1362436.46
meperidine hcl,55532.58777
meperidine hcl,55418.77619
meprobamate,1515585.22
meprobamate,370957.962
meprobamate,1121671.017
mepron,334314.1397
mepron,331194.6882
mercaptopurine,5565443.494
mercaptopurine,3768605.17
mercaptopurine,1139807.751
mercaptopurine,847359.574
meropenem,17843983.85
meropenem,2381159.007
meropenem,241808.397
meropenem,398971.9622
meropenem,1381092.893
meropenem,14167.65167
meropenem,136250.0898
meropenem,12603.7591
meropenem,22932.53096
meropenem,8437213.487
meropenem,21666.52527
meropenem,251961.6255
meropenem,3336969.312
meropenem,675816.0065
meropenem,2784128.608
meropenem-0.9% nacl,2339341.24
meropenem-0.9% nacl,2340035.91
merzee,3841.718709
merzee,3827.382588
mesalamine,1041302.912
mesalamine,1051956.666
mesalamine dr,24486089.16
mesalamine dr,5512926.239
mesalamine dr,20304090.75
mesalamine er,69203543.37
mesalamine er,2265238.199
mesalamine er,3804458.751
mesalamine er,15337543.2
mesalamine er,5886563.797
mesalamine er,126070.6822
mesalamine er,170394.2781
mesalamine er,96266.62663
mesalamine er,15360247.03
mesalamine er,734689.5191
mesalamine er,16191340.14
mesalamine,209113664.6
mesalamine,189613493.5
mesalamine,10662295.18
mesalamine,1194955.446
mesalamine,11633.55464
mesalamine,16065721.95
mesalamine,29629170.91
mesalamine,14263.30538
mesalamine,6413262.332
mesalamine,2907143.586
mesalamine,2864534.099
mesalamine,19210.80799
mesalamine,40925.71253
mesalamine,16628.0616
mesalamine,126915.6286
mesalamine,7034752.618
mesalamine,32238.44224
mesalamine,26065431.84
mesalamine,1366501.422
mesalamine,4481.846911
mesalamine,515585.94
mesna,5044.080737
mesna,2879.955824
mesna,2475.601067
mesnex,708317.0784
mesnex,713638.7089
mestinon,7326386.511
mestinon,7965720.074
metaxalone,9031448.522
metaxalone,372983.969
metaxalone,66721.72829
metaxalone,20107.54892
metaxalone,4028958.378
metaxalone,49747.59233
metaxalone,96200.78515
metaxalone,1181440.787
metaxalone,2787.230294
metaxalone,3814524.209
metaxalone,98560.01706
metaxalone,293754.2272
metformin er gastric,166545586.1
metformin er gastric,7477231.472
metformin er gastric,2420951.537
metformin er gastric,1335861.1
metformin er gastric,77940816.5
metformin er gastric,14242657.33
metformin er gastric,17883033.94
metformin er gastric,33025591.55
metformin er gastric,886880.1516
metformin er gastric,566472.3299
metformin er gastric,27595429.13
metformin er osmotic,22513283.08
metformin er osmotic,113968.3219
metformin er osmotic,515748.7895
metformin er osmotic,2987502.342
metformin er osmotic,902153.2574
metformin er osmotic,9212658.685
metformin er osmotic,602189.2494
metformin er osmotic,6147542.809
metformin er osmotic,3285127.48
metformin er osmotic,1563.00758
metformin er osmotic,32683.03401
metformin hcl,158304647.9
metformin hcl,15929225.88
metformin hcl,1228389.849
metformin hcl,28161.5606
metformin hcl,1340456.64
metformin hcl,3551661.902
metformin hcl,160.3891642
metformin hcl,5778849.545
metformin hcl,945240.7965
metformin hcl,25600109.72
metformin hcl,29946.92431
metformin hcl,50155.72113
metformin hcl,832256.0259
metformin hcl,14052156.72
metformin hcl,841.8093444
metformin hcl,11082399.68
metformin hcl,4230060.233
metformin hcl,71293274.62
metformin hcl,28208.86276
metformin hcl,1154614.649
metformin hcl,43882628.21
metformin hcl,247.2704564
metformin hcl,296029.6092
metformin hcl,4384.75184
metformin hcl,31786469.65
metformin hcl,772964.4755
metformin hcl,692.0667981
metformin hcl,345.4651913
metformin hcl,115496.7599
metformin hcl,1731.510789
metformin hcl er,143095630.3
metformin hcl er,2405684.669
metformin hcl er,125622.4365
metformin hcl er,2499070.123
metformin hcl er,8284739.444
metformin hcl er,3488686.249
metformin hcl er,430.3105749
metformin hcl er,35326.97394
metformin hcl er,1375685.099
metformin hcl er,25665.94281
metformin hcl er,273124.996
metformin hcl er,73036074.43
metformin hcl er,770026.8756
metformin hcl er,1769941.574
metformin hcl er,310.7975529
metformin hcl er,827.5618956
metformin hcl er,217.0552612
metformin hcl er,33013058.3
metformin hcl er,561.3839908
metformin hcl er,4687.835939
metformin hcl er,1894.253375
metformin hcl er,38661.82685
methadone hcl,12897191.3
methadone hcl,4066530.925
methadone hcl,8221441.306
methadone hcl,7505.541441
methadone hcl,10423.74928
methadone hcl,66996.89514
methadone hcl,119.8512272
methadone hcl,12182.82181
methadone hcl,131.6832574
methadone hcl,18105.53507
methadone hcl,93392.4901
methadone hcl,275216.1372
methadone hcl,1089.404905
methadone hcl,379206.4111
methadone hcl,19235.58721
methadone intensol,26876.88255
methadone intensol,26813.16688
methadose,7638.15831
methadose,7654.817336
methamphetamine hcl,61957.49667
methamphetamine hcl,61875.63601
methazolamide,12062457.48
methazolamide,4467422.627
methazolamide,128584.8299
methazolamide,77153.31133
methazolamide,445905.7734
methazolamide,5720542.048
methazolamide,2009385.521
methenamine hippurate,59723167.35
methenamine hippurate,16734116.33
methenamine hippurate,26431.84067
methenamine hippurate,1830193.566
methenamine hippurate,13491695.36
methenamine hippurate,27235973.8
methenamine mandelate,792870.1185
methenamine mandelate,188909.0271
methenamine mandelate,594576.0083
methenamine mandelate,50127.96339
methimazole,13220274.88
methimazole,3579516.757
methimazole,71805.46808
methimazole,122612.3792
methimazole,1408418.864
methimazole,7599151.638
methimazole,182.410078
methimazole,251972.5867
methitest,228762.5797
methitest,227952.1502
methocarbamol,33121130.34
methocarbamol,15882601.12
methocarbamol,197.1517711
methocarbamol,474.9852744
methocarbamol,2017113.287
methocarbamol,1623.359108
methocarbamol,1777.472062
methocarbamol,402.5680233
methocarbamol,5877227.026
methocarbamol,201.1554158
methocarbamol,3323031.021
methocarbamol,28762.9194
methocarbamol,11559.81549
methocarbamol,318298.1471
methocarbamol,183.0096294
methocarbamol,2927181.749
methocarbamol,1010237.549
methocarbamol,8244.805913
methocarbamol,24245.33298
methocarbamol,669.1466907
methotrexate sodium,821103.705
methotrexate sodium,508525.0995
methotrexate sodium,155633.1191
methotrexate sodium,1100.272018
methotrexate sodium,192053.0343
methotrexate,81472558.46
methotrexate,20223043.79
methotrexate,13739241.4
methotrexate,71149.51497
methotrexate,5752115.96
methotrexate,6268483.335
methotrexate,20506.94305
methotrexate,11889177.05
methotrexate,980.4911199
methotrexate,2771669.463
methotrexate,70508.59371
methotrexate,2152.915886
methotrexate,21986.15608
methotrexate,7196347.804
methotrexate,125888.129
methotrexate,11921770.22
methotrexate,447108.2872
methotrexate,4287784.717
methoxsalen,590058.6153
methoxsalen,592241.3601
methscopolamine bromide,860202.6236
methscopolamine bromide,527927.0506
methscopolamine bromide,285466.4235
methsuximide,128710.3235
methsuximide,129294.6764
methylergonovine maleate,493194.74
methylergonovine maleate,50019.71998
methylergonovine maleate,54517.86413
methylergonovine maleate,99968.07005
methylergonovine maleate,320183.1284
methylin,4147.061087
methylin,4151.653965
methylphenidate,357844.0615
methylphenidate,59523.60879
methylphenidate,291875.6779
methylphenidate er,25542336.65
methylphenidate er,3893788.826
methylphenidate er,292876.8815
methylphenidate er,366579.1592
methylphenidate er,139305.4583
methylphenidate er,12340600.33
methylphenidate er,81104.07458
methylphenidate er,33183.63037
methylphenidate er,371850.1362
methylphenidate er,3219033.904
methylphenidate er,2257215.086
methylphenidate er,183867.1337
methylphenidate er,242477.7897
methylphenidate er,1710751.976
methylphenidate er,4778.833135
methylphenidate er,24093.58421
methylphenidate er (la),927655.5376
methylphenidate er (la),924616.498
methylphenidate hcl,18431234.69
methylphenidate hcl,251.5896662
methylphenidate hcl,57019.80978
methylphenidate hcl,21122.88476
methylphenidate hcl,99112.61892
methylphenidate hcl,130787.5377
methylphenidate hcl,5639795.16
methylphenidate hcl,347.3898564
methylphenidate hcl,1941.380442
methylphenidate hcl,1241489.001
methylphenidate hcl,128892.7705
methylphenidate hcl,1230.098612
methylphenidate hcl,5158298.506
methylphenidate hcl,837561.7123
methylphenidate hcl,242420.1883
methylphenidate hcl,12025.95431
methylphenidate hcl,3176656.966
methylphenidate hcl,1437639.106
methylphenidate hcl cd,1112426.619
methylphenidate hcl cd,1056601.264
methylphenidate hcl cd,164561.2703
methylphenidate hcl er (cd),1366833.004
methylphenidate hcl er (cd),165358.0932
methylphenidate hcl er (cd),1136815.479
methylphenidate la,4025651.613
methylphenidate la,2402955.733
methylphenidate la,1314785.225
methylprednisolone,40886652.02
methylprednisolone,4766780.239
methylprednisolone,224661.1388
methylprednisolone,10075708.65
methylprednisolone,2709.285195
methylprednisolone,1830280.518
methylprednisolone,544326.7852
methylprednisolone,16614540.7
methylprednisolone,2473223.384
methylprednisolone,161.3700687
methylprednisolone,17755871.53
methylprednisolone,118.5423089
methylprednisolone acetate,236300.4175
methylprednisolone acetate,7900.978204
methylprednisolone acetate,4377.406794
methylprednisolone acetate,24031.14221
methylprednisolone acetate,2051.000783
methylprednisolone acetate,193572.3665
methylprednisolone acetate,8730.21809
methylprednisolone acetate,1224.619343
methylprednisolone sodium succ,443418.9495
methylprednisolone sodium succ,30125.32001
methylprednisolone sodium succ,142625.2857
methylprednisolone sodium succ,3874.155975
methylprednisolone sodium succ,36289.21511
methylprednisolone sodium succ,4579.838119
methylprednisolone sodium succ,254227.4084
methyltestosterone,417890.1019
methyltestosterone,118918.5466
methyltestosterone,290331.3531
metoclopramide hcl,10550882.52
metoclopramide hcl,6440.988678
metoclopramide hcl,4895.560664
metoclopramide hcl,3330.39648
metoclopramide hcl,9371143.167
metoclopramide hcl,354230.3249
metoclopramide hcl,19829.63694
metoclopramide hcl,25800.29935
metoclopramide hcl,493.9987653
metoclopramide hcl,8585.169764
metoclopramide hcl,645673.0644
metoclopramide hcl,14370.00648
metolazone,25294627.47
metolazone,399.7032161
metolazone,1113.263682
metolazone,5827810.303
metolazone,25050.69016
metolazone,5238445.531
metolazone,133926.2271
metolazone,908693.8309
metolazone,97.25666329
metolazone,3668.939797
metolazone,4402802.325
metolazone,494187.0862
metolazone,1761395.678
metolazone,6713147.398
metopirone,1084933.1
metopirone,1082866.182
metoprolol succinate,451550229.4
metoprolol succinate,8095074.691
metoprolol succinate,59777596.35
metoprolol succinate,39176716.15
metoprolol succinate,4666427.985
metoprolol succinate,27054403.09
metoprolol succinate,56516.45787
metoprolol succinate,16298.40901
metoprolol succinate,9621312.368
metoprolol succinate,114838.702
metoprolol succinate,40323477.12
metoprolol succinate,1054.215702
metoprolol succinate,1421453.213
metoprolol succinate,448331.7083
metoprolol succinate,92973430.52
metoprolol succinate,144799276.3
metoprolol succinate,2868.926042
metoprolol succinate,332.6740857
metoprolol succinate,5243486.019
metoprolol succinate,17444502.62
metoprolol succinate,326.378776
metoprolol succinate,28607846.82
metoprolol succinate,9609634.66
metoprolol succinate,1315.79233
metoprolol succinate,92521678.11
metoprolol tartrate,140783716.2
metoprolol tartrate,16532088.24
metoprolol tartrate,30710.19438
metoprolol tartrate,21245587.2
metoprolol tartrate,19258195.83
metoprolol tartrate,6640.510485
metoprolol tartrate,3920011.759
metoprolol tartrate,157.2551868
metoprolol tartrate,528.6697375
metoprolol tartrate,20111355.47
metoprolol tartrate,7482.231413
metoprolol tartrate,69565.84476
metoprolol tartrate,6462.918792
metoprolol tartrate,759.4884548
metoprolol tartrate,12468740.26
metoprolol tartrate,16501773.8
metoprolol tartrate,2795.019009
metoprolol tartrate,110.9269046
metoprolol tartrate,19614600.61
metoprolol-hydrochlorothiazide,2804040.087
metoprolol-hydrochlorothiazide,671.0517914
metoprolol-hydrochlorothiazide,1026062.322
metoprolol-hydrochlorothiazide,1683719.012
metro iv,3558.251629
metro iv,3548.566622
metrogel,143193.864
metrogel,142957.1492
metronidazole,70270.44892
metronidazole,13773.34019
metronidazole,6033.044652
metronidazole,16441.8576
metronidazole,35343.69559
metronidazole,3219.749709
metronidazole,66331657.08
metronidazole,1339389.137
metronidazole,1967905.611
metronidazole,13583454.13
metronidazole,1295.255171
metronidazole,6456040.881
metronidazole,1453552.52
metronidazole,10886303.64
metronidazole,922389.943
metronidazole,780.0507774
metronidazole,1055179.933
metronidazole,2888189.004
metronidazole,3564.18284
metronidazole,2481341.403
metronidazole,152087.8347
metronidazole,19209614.08
metronidazole,6894396.405
metronidazole,507776.6034
metronidazole,8028.337276
metronidazole,581474.2856
metronidazole,484458.608
metronidazole,1371.378554
metronidazole,2120847.519
metronidazole,959676.098
metyrosine,4079978.707
metyrosine,1728185.537
metyrosine,3480307.739
mexiletine hcl,13309110.29
mexiletine hcl,4665148.841
mexiletine hcl,1433493.495
mexiletine hcl,1793.070932
mexiletine hcl,3820837.634
mexiletine hcl,217155.5089
mexiletine hcl,3621179.402
miacalcin,804383.5682
miacalcin,794573.0711
mibelas 24 fe,17577.29509
mibelas 24 fe,17544.32636
micafungin,10735144.15
micafungin,258415.5396
micafungin,555257.2016
micafungin,539638.3556
micafungin,185143.311
micafungin,96204.0888
micafungin,26332.18594
micafungin,1149287.875
micafungin,7058271.951
micafungin,5276.680507
micardis,2060811.941
micardis,2050112.969
micardis hct,935182.942
micardis hct,935944.0639
miconazole 3,121456.094
miconazole 3,121507.8093
miconazole-zinc oxide-petroltm,320903.4553
miconazole-zinc oxide-petroltm,322025.2283
microdot insulin pen needle,99.63300761
microdot insulin pen needle,99.47331136
microgestin,90660.88326
microgestin,91271.38314
microgestin 24 fe,785.5063887
microgestin 24 fe,786.0450712
microgestin fe,58131.37298
microgestin fe,58744.29104
midazolam hcl,90073.22573
midazolam hcl,161.7843707
midazolam hcl,88659.69228
midazolam hcl,91378.36167
midazolam hcl,72.98843863
midazolam hcl,13047.77135
midazolam hcl,63590.39603
midazolam hcl,2709.87092
midazolam hcl,2276.775404
midazolam hcl,856.1140668
midazolam hcl,124.7934538
midazolam hcl,410.7145136
midazolam hcl,5713.538013
midodrine hcl,103535489.5
midodrine hcl,40047539.29
midodrine hcl,1284610.657
midodrine hcl,7532146.353
midodrine hcl,7636368.774
midodrine hcl,1101345.414
midodrine hcl,1597445.789
midodrine hcl,647987.29
midodrine hcl,38611.29873
midodrine hcl,33013.03679
midodrine hcl,1232126.589
midodrine hcl,724.7857687
midodrine hcl,16211.92554
midodrine hcl,22082.24068
midodrine hcl,37572816.65
midodrine hcl,5490130.249
midodrine hcl,10699791.19
miebo,9515651.067
miebo,9503384.903
migergot,2592047.626
migergot,2579944.409
miglitol,573876.9392
miglitol,11787.3037
miglitol,577152.4912
miglustat,4845419.425
miglustat,7016649.9
miglustat,1031982.426
migranal,554490.3764
migranal,551164.6725
mili,186897.9243
mili,186932.4896
millipred,213137.0031
millipred,20745.22832
millipred,185484.1267
milrinone in 5% dextrose,146951.5402
milrinone in 5% dextrose,41821.42953
milrinone in 5% dextrose,2129.310067
milrinone in 5% dextrose,36755.35464
milrinone in 5% dextrose,4253.638274
milrinone in 5% dextrose,47545.93576
milrinone lactate,255371.4328
milrinone lactate,71948.32792
milrinone lactate,3410.114645
milrinone lactate,2856.021054
milrinone lactate,30717.64632
milrinone lactate,129483.9949
mimvey,464335.2627
mimvey,463351.7967
minastrin 24 fe,32259.33387
minastrin 24 fe,32242.81805
mini pen needle,77351.0293
mini pen needle,77319.71262
mini ultra-thin ii,22755.41208
mini ultra-thin ii,22737.33211
minipress,15208.27746
minipress,15273.96963
minivelle,1379980.326
minivelle,1387141.484
minocin,397844.9682
minocin,396993.7326
minocycline hcl,12261352.17
minocycline hcl,2186690.551
minocycline hcl,5947324.664
minocycline hcl,9981.724291
minocycline hcl,7745.142461
minocycline hcl,48537.03483
minocycline hcl,256.1419872
minocycline hcl,14131.3848
minocycline hcl,88274.76193
minocycline hcl,2695440.929
minocycline hcl,24219.4084
minocycline hcl,958671.6166
minocycline hcl er,191260.6454
minocycline hcl er,2549.776944
minocycline hcl er,187617.4693
minolira er,13630.6468
minolira er,13585.62341
minoxidil,8491974.799
minoxidil,5861809.578
minoxidil,1727928.61
minoxidil,940645.0803
minoxidil,751.9365291
mirapex er,820285.509
mirapex er,818314.0226
mircette,7450.033025
mircette,7377.607854
mirena,763731.2696
mirena,761473.863
mirtazapine,146581944.9
mirtazapine,647605.0889
mirtazapine,24687405.78
mirtazapine,696497.2089
mirtazapine,22239213.79
mirtazapine,32422.15168
mirtazapine,288814.9526
mirtazapine,27792.21407
mirtazapine,646.8976328
mirtazapine,184.1396118
mirtazapine,1899.261725
mirtazapine,121616784.5
mirtazapine,12472451.56
mirtazapine,3302.731408
mirvaso,956758.9037
mirvaso,953301.923
misoprostol,4527397.778
misoprostol,2388630.278
misoprostol,46830.25151
misoprostol,1725489.119
misoprostol,283486.6775
misoprostol,402.4608893
mitigare,25152428.6
mitigare,25154675.56
mitigo,3035.59316
mitigo,3049.394949
mitomycin,891684.5633
mitomycin,138667.0932
mitomycin,256966.4507
mitomycin,26196.80589
mitomycin,78645.14685
mitomycin,87953.78369
mitomycin,275703.0532
modafinil,37848584.72
modafinil,736574.8651
modafinil,2880721.113
modafinil,387712.0822
modafinil,1081.597546
modafinil,380447.59
modafinil,7373354.527
modafinil,3628945.307
modafinil,9362396.045
modafinil,9370731.477
modafinil,6884318.305
modafinil,628.2400419
moexipril hcl,1737950.325
moexipril hcl,188483.5099
moexipril hcl,1564211.742
molindone hcl,133678.4529
molindone hcl,133307.9986
mometasone furoate,51026115.52
mometasone furoate,4111.762172
mometasone furoate,3828352.395
mometasone furoate,2944834.309
mometasone furoate,292846.1093
mometasone furoate,2485.468206
mometasone furoate,1380725.84
mometasone furoate,14020.38469
mometasone furoate,6233614.948
mometasone furoate,29192756.7
mometasone furoate,10457433.71
monjuvi,1098686.099
monjuvi,1144541.303
mono-linyah,85856.37245
mono-linyah,86193.34096
monoject,665.3752697
monoject,675.1868533
monoject insulin safety syrng,84326.75663
monoject insulin safety syrng,86119.14083
monoject insulin syringe,6982.081452
monoject insulin syringe,3856.377451
monoject insulin syringe,2099.515499
monoject insulin syringe,1488.285294
monoject insulin syringe,15664.83818
monoject insulin syringe,5578.087211
monoject insulin syringe,371.514551
monoject insulin syringe,1873.127732
monoject insulin syringe,5843.154057
monoject insulin syringe,92961.75272
monoject insulin syringe,83955.55838
monoject insulin syringe,8128.910009
monoject insulin syringe,2236.705902
montelukast sodium,247853697.0
montelukast sodium,41329.64119
montelukast sodium,112866.3051
montelukast sodium,32850132.2
montelukast sodium,24502119.15
montelukast sodium,403.7274662
montelukast sodium,4566.188779
montelukast sodium,1735.215998
montelukast sodium,342874.0417
montelukast sodium,4166314.845
montelukast sodium,75502.24254
montelukast sodium,3928008.124
montelukast sodium,592297.164
montelukast sodium,22476007.02
montelukast sodium,6369427.009
montelukast sodium,89678.59049
montelukast sodium,168.9462003
montelukast sodium,33074044.74
montelukast sodium,4101758.389
montelukast sodium,71717253.84
montelukast sodium,1378.262171
montelukast sodium,4339.973746
monurol,76514.4666
monurol,76157.64238
morphine sulfate er,65533153.6
morphine sulfate er,311.7980367
morphine sulfate er,4958321.094
morphine sulfate er,18794741.79
morphine sulfate er,17471258.73
morphine sulfate er,692948.1659
morphine sulfate er,23048930.41
morphine sulfate er,135491.1225
morphine sulfate er,1888.458154
morphine sulfate er,1641.278452
morphine sulfate er,2091762.829
morphine sulfate er,11515.39106
morphine sulfate,18828469.4
morphine sulfate,6767232.794
morphine sulfate,3817720.856
morphine sulfate,177501.6618
morphine sulfate,11174.04195
morphine sulfate,4891909.518
morphine sulfate,19247.56241
morphine sulfate,22816.35525
morphine sulfate,649129.6437
morphine sulfate,1172165.238
morphine sulfate,7129.408928
morphine sulfate,4736.543933
morphine sulfate,802419.0495
morphine sulfate,606.1512195
motegrity,73892828.35
motegrity,68420367.13
motofen,607183.9677
motofen,609987.5797
mounjaro,222571744.9
mounjaro,1180195194.0
movantik,115225424.1
movantik,114390954.8
movantik,20974848.02
moviprep,70030.25267
moviprep,69445.37003
moxifloxacin,30340564.1
moxifloxacin,9021138.872
moxifloxacin,497018.4321
moxifloxacin,2505694.495
moxifloxacin,273536.1259
moxifloxacin,2709146.47
moxifloxacin,105383.1296
moxifloxacin,6568511.853
moxifloxacin,9007427.635
moxifloxacin,480507.2859
moxifloxacin,6900.863088
moxifloxacin,21758.16043
moxifloxacin,21737.13783
moxifloxacin,6399.314326
moxifloxacin,6458.116564
moxifloxacin hcl,3258765.515
moxifloxacin hcl,159557.261
moxifloxacin hcl,10092.02753
moxifloxacin hcl,72701.66191
moxifloxacin hcl,756379.933
moxifloxacin hcl,1346473.727
moxifloxacin hcl,1498.59739
moxifloxacin hcl,111595.1206
moxifloxacin hcl,663046.2316
mozobil,2784536.479
mozobil,2882191.154
ms contin,1091154.535
ms contin,1122348.597
mulpleta,262398.8208
mulpleta,260179.909
multaq,197446576.7
multaq,326899945.7
multi-vitamin w-fluoride-iron,607.9983
multi-vitamin w-fluoride-iron,603.6991187
multivitamin with fluoride,2905.366067
multivitamin with fluoride,1694.54054
multivitamin with fluoride,883.9614497
multivitamin with fluoride,510.2441085
multivitamin with fluoride,505.5119722
mupirocin,35170289.02
mupirocin,11373806.03
mupirocin,6316485.615
mupirocin,6334819.147
mupirocin,1843857.176
mupirocin,467.6060278
mupirocin,8880870.288
mupirocin,26357.49757
mupirocin,12095320.51
mupirocin,5870023.715
mupirocin,144742.6568
mupirocin,970967.7729
mupirocin,2672639.027
mupirocin,1902802.066
mupirocin,648755.6327
mupirocin,492465.019
mvasi,12197291.17
mvasi,11770076.21
myalept,5116381.181
myalept,14053877.39
myambutol,9883.836227
myambutol,9823.902675
mycamine,253073.5455
mycamine,253374.0448
mycapssa,6177794.064
mycapssa,5981579.04
mycobutin,18569.05203
mycobutin,18423.14765
mycophenolate mofetil,60600605.48
mycophenolate mofetil,3445873.353
mycophenolate mofetil,22025038.08
mycophenolate mofetil,6555949.064
mycophenolate mofetil,2306693.723
mycophenolate mofetil,406517.5673
mycophenolate mofetil,5743.684908
mycophenolate mofetil,43917.97014
mycophenolate mofetil,3248647.41
mycophenolate mofetil,1566.961223
mycophenolate mofetil,294750.0283
mycophenolate mofetil,787100.8316
mycophenolate mofetil,1905266.633
mycophenolate mofetil,15508888.48
mycophenolate mofetil,957118.8056
mycophenolate mofetil,11766568.84
mycophenolic acid,20174823.81
mycophenolic acid,828242.0202
mycophenolic acid,1109749.426
mycophenolic acid,160654.3125
mycophenolic acid,9152.006178
mycophenolic acid,1618.435207
mycophenolic acid,1042803.366
mycophenolic acid,719716.8525
mycophenolic acid,4910200.832
mycophenolic acid,80437.48613
mycophenolic acid,796925.3418
mycophenolic acid,9071627.425
mydayis,2395691.912
mydayis,2397342.806
myfembree,1644697.816
myfembree,1672994.765
myfortic,1264657.938
myfortic,1286276.184
myleran,170256.6866
myleran,75945.53708
myleran,114812.219
myobloc,895731.3049
myobloc,897450.6783
myorisan,105320.0136
myorisan,106088.5298
myrbetriq,308733449.6
myrbetriq,1596300801.0
mysoline,12363805.33
mysoline,12529965.49
mytesi,7298965.764
mytesi,7227705.191
np thyroid,7461234.749
np thyroid,7530549.601
nplate,14866760.25
nplate,14250959.37
nabumetone,12586333.64
nabumetone,211431.1737
nabumetone,1219911.699
nabumetone,9222550.184
nabumetone,1430.477273
nabumetone,7195.49605
nabumetone,18420.40269
nabumetone,3600537.253
nabumetone,887.409079
nadolol,20791071.49
nadolol,4082206.902
nadolol,15614.40845
nadolol,10262.91575
nadolol,4088.681156
nadolol,79603.56516
nadolol,5433.900949
nadolol,6973.060128
nadolol,83094.33927
nadolol,30827.9771
nadolol,7068089.506
nadolol,605328.2136
nadolol,4321092.979
nadolol,23267.57033
nadolol,3168750.518
nafcillin,26919.81729
nafcillin,26887.81322
nafcillin sodium,3693250.446
nafcillin sodium,1438922.743
nafcillin sodium,67286.81771
nafcillin sodium,21326.40109
nafcillin sodium,1547.175511
nafcillin sodium,332023.9394
nafcillin sodium,137191.435
nafcillin sodium,461299.4413
nafcillin sodium,489233.7744
nafcillin sodium,767430.8156
naftifine hcl,7056485.266
naftifine hcl,1877392.729
naftifine hcl,4484462.541
naftifine hcl,552522.207
naftin,2334460.726
naftin,2355289.131
naglazyme,4305135.679
naglazyme,5870439.102
nalbuphine hcl,331883.0541
nalbuphine hcl,331886.8588
nalfon,25644.25791
nalfon,25639.30802
nalocet,924635.0774
nalocet,921667.1662
naloxone hcl,76518720.95
naloxone hcl,10430.90744
naloxone hcl,42178870.08
naloxone hcl,131227.4169
naloxone hcl,24206094.27
naloxone hcl,677.3781666
naloxone hcl,74181.42391
naloxone hcl,315.8424884
naloxone hcl,98243.38737
naloxone hcl,60773.43334
naloxone hcl,6749.803384
naloxone hcl,13980.77021
naloxone hcl,6488546.707
naloxone hcl,14859.62272
naloxone hcl,73530.91736
naloxone hcl,34164.30971
naltrexone hcl,21032018.43
naltrexone hcl,1032869.195
naltrexone hcl,10236480.48
naltrexone hcl,4329723.966
naltrexone hcl,1095.864737
naltrexone hcl,30532.52459
naltrexone hcl,80595.31585
naltrexone hcl,2194.239927
naltrexone hcl,23410.77003
naltrexone hcl,6520242.474
naltrexone hcl,8740.569228
namenda,575283.1311
namenda,531862.6599
namenda,59845.64018
namenda xr,2039988.968
namenda xr,2056728.83
namzaric,107686466.8
namzaric,103255165.7
nano 2nd gen pen needle,111898727.0
nano 2nd gen pen needle,109920496.6
naprelan,114608.7732
naprelan,115563.7972
naproxen,43408476.76
naproxen,303498.4076
naproxen,727982.0846
naproxen,100298.3678
naproxen,466573.8421
naproxen,3979691.793
naproxen,36579.93415
naproxen,410.1627799
naproxen,12514000.24
naproxen,4679038.725
naproxen,2716944.125
naproxen,11686419.68
naproxen,8912.229875
naproxen,25856.17026
naproxen,339966.5562
naproxen,2377614.708
naproxen,400.6590713
naproxen,2004434.616
naproxen,8870416.216
naproxen,82.35756847
naproxen sodium,5279059.372
naproxen sodium,2984077.912
naproxen sodium,6391.482028
naproxen sodium,588161.3796
naproxen sodium,903969.8014
naproxen sodium,338216.8848
naproxen sodium,432554.9033
naproxen sodium cr,3089650.643
naproxen sodium cr,3118009.691
naproxen sodium er,1474830.951
naproxen sodium er,1488236.106
naproxen-esomeprazole mag,25424647.92
naproxen-esomeprazole mag,925562.9761
